[Tick #0] Attacker: [DIR: 3; POS: 54,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4298] Attacker: [DIR: 0; POS: 24,105]; Defender #0: [DIR: 3; POS: 38,104]; Defender #1: [DIR: 2; POS: 36,110]; Defender #2: [DIR: 3; POS: 58,92]; Defender #3: [DIR: 3; POS: 48,92]; 
[Tick #4299] Attacker: [DIR: 0; POS: 24,104]; Defender #0: [DIR: 3; POS: 37,104]; Defender #1: [DIR: 2; POS: 36,111]; Defender #2: [DIR: 3; POS: 57,92]; Defender #3: [DIR: 3; POS: 47,92]; 
[Tick #4300] Attacker: [DIR: 0; POS: 24,103]; Defender #0: [DIR: 2; POS: 36,104]; Defender #1: [DIR: 2; POS: 36,112]; Defender #2: [DIR: 3; POS: 56,92]; Defender #3: [DIR: 3; POS: 46,92]; 
[Tick #4301] Attacker: [DIR: 0; POS: 24,102]; Defender #0: [DIR: 2; POS: 36,105]; Defender #1: [DIR: 2; POS: 36,113]; Defender #2: [DIR: 3; POS: 55,92]; Defender #3: [DIR: 3; POS: 45,92]; 
[Tick #4302] Attacker: [DIR: 0; POS: 24,101]; Defender #0: [DIR: 2; POS: 36,106]; Defender #1: [DIR: 2; POS: 36,114]; Defender #2: [DIR: 3; POS: 54,92]; Defender #3: [DIR: 3; POS: 44,92]; 
[Tick #4303] Attacker: [DIR: 0; POS: 24,100]; Defender #0: [DIR: 2; POS: 36,107]; Defender #1: [DIR: 2; POS: 36,115]; Defender #2: [DIR: 3; POS: 53,92]; Defender #3: [DIR: 3; POS: 43,92]; 
[Tick #4304] Attacker: [DIR: 0; POS: 24,99]; Defender #0: [DIR: 2; POS: 36,108]; Defender #1: [DIR: 3; POS: 36,116]; Defender #2: [DIR: 3; POS: 52,92]; Defender #3: [DIR: 3; POS: 42,92]; 
[Tick #4305] Attacker: [DIR: 0; POS: 24,98]; Defender #0: [DIR: 2; POS: 36,109]; Defender #1: [DIR: 3; POS: 35,116]; Defender #2: [DIR: 3; POS: 51,92]; Defender #3: [DIR: 3; POS: 41,92]; 
[Tick #4306] Attacker: [DIR: 0; POS: 24,97]; Defender #0: [DIR: 2; POS: 36,110]; Defender #1: [DIR: 3; POS: 34,116]; Defender #2: [DIR: 3; POS: 50,92]; Defender #3: [DIR: 3; POS: 40,92]; 
[Tick #4307] Attacker: [DIR: 0; POS: 24,96]; Defender #0: [DIR: 2; POS: 36,111]; Defender #1: [DIR: 3; POS: 33,116]; Defender #2: [DIR: 3; POS: 49,92]; Defender #3: [DIR: 3; POS: 39,92]; 
[Tick #4308] Attacker: [DIR: 0; POS: 24,95]; Defender #0: [DIR: 2; POS: 36,112]; Defender #1: [DIR: 3; POS: 32,116]; Defender #2: [DIR: 3; POS: 48,92]; Defender #3: [DIR: 3; POS: 38,92]; 
[Tick #4309] Attacker: [DIR: 0; POS: 24,94]; Defender #0: [DIR: 2; POS: 36,113]; Defender #1: [DIR: 3; POS: 31,116]; Defender #2: [DIR: 3; POS: 47,92]; Defender #3: [DIR: 3; POS: 37,92]; 
[Tick #4310] Attacker: [DIR: 0; POS: 24,93]; Defender #0: [DIR: 2; POS: 36,114]; Defender #1: [DIR: 3; POS: 30,116]; Defender #2: [DIR: 3; POS: 46,92]; Defender #3: [DIR: 3; POS: 36,92]; 
[Tick #4311] Attacker: [DIR: 1; POS: 24,92]; Defender #0: [DIR: 2; POS: 36,115]; Defender #1: [DIR: 3; POS: 29,116]; Defender #2: [DIR: 3; POS: 45,92]; Defender #3: [DIR: 3; POS: 35,92]; 
[Tick #4312] Attacker: [DIR: 1; POS: 25,92]; Defender #0: [DIR: 3; POS: 36,116]; Defender #1: [DIR: 3; POS: 28,116]; Defender #2: [DIR: 3; POS: 44,92]; Defender #3: [DIR: 3; POS: 34,92]; 
[Tick #4313] Attacker: [DIR: 1; POS: 26,92]; Defender #0: [DIR: 3; POS: 35,116]; Defender #1: [DIR: 3; POS: 27,116]; Defender #2: [DIR: 3; POS: 43,92]; Defender #3: [DIR: 3; POS: 33,92]; 
[Tick #4314] Attacker: [DIR: 1; POS: 27,92]; Defender #0: [DIR: 3; POS: 34,116]; Defender #1: [DIR: 3; POS: 26,116]; Defender #2: [DIR: 3; POS: 42,92]; Defender #3: [DIR: 3; POS: 32,92]; 
[Tick #4315] Attacker: [DIR: 1; POS: 28,92]; Defender #0: [DIR: 3; POS: 33,116]; Defender #1: [DIR: 3; POS: 25,116]; Defender #2: [DIR: 3; POS: 41,92]; Defender #3: [DIR: 3; POS: 31,92]; 
[Tick #4316] Attacker: [DIR: 3; POS: 54,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4317] Attacker: [DIR: 3; POS: 53,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4318] Attacker: [DIR: 3; POS: 52,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4319] Attacker: [DIR: 3; POS: 51,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4320] Attacker: [DIR: 3; POS: 50,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4321] Attacker: [DIR: 3; POS: 49,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4322] Attacker: [DIR: 3; POS: 48,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4323] Attacker: [DIR: 3; POS: 47,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4324] Attacker: [DIR: 3; POS: 46,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4325] Attacker: [DIR: 3; POS: 45,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4326] Attacker: [DIR: 3; POS: 44,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4327] Attacker: [DIR: 3; POS: 43,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4328] Attacker: [DIR: 3; POS: 42,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4329] Attacker: [DIR: 3; POS: 41,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4330] Attacker: [DIR: 3; POS: 40,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4331] Attacker: [DIR: 3; POS: 39,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4332] Attacker: [DIR: 3; POS: 38,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4333] Attacker: [DIR: 3; POS: 37,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4334] Attacker: [DIR: 0; POS: 36,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4335] Attacker: [DIR: 0; POS: 36,91]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4336] Attacker: [DIR: 0; POS: 36,90]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4337] Attacker: [DIR: 0; POS: 36,89]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4338] Attacker: [DIR: 0; POS: 36,88]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4339] Attacker: [DIR: 0; POS: 36,87]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4340] Attacker: [DIR: 0; POS: 36,86]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4341] Attacker: [DIR: 0; POS: 36,85]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4342] Attacker: [DIR: 0; POS: 36,84]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4343] Attacker: [DIR: 0; POS: 36,83]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4344] Attacker: [DIR: 0; POS: 36,82]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4345] Attacker: [DIR: 0; POS: 36,81]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4346] Attacker: [DIR: 3; POS: 36,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4347] Attacker: [DIR: 3; POS: 35,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4348] Attacker: [DIR: 3; POS: 34,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4349] Attacker: [DIR: 3; POS: 33,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4350] Attacker: [DIR: 3; POS: 32,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4351] Attacker: [DIR: 3; POS: 31,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4352] Attacker: [DIR: 3; POS: 30,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4353] Attacker: [DIR: 3; POS: 29,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4354] Attacker: [DIR: 3; POS: 28,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4355] Attacker: [DIR: 3; POS: 27,80]; Defender #0: [DIR: 3; POS: 54,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4356] Attacker: [DIR: 3; POS: 26,80]; Defender #0: [DIR: 3; POS: 53,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4357] Attacker: [DIR: 3; POS: 25,80]; Defender #0: [DIR: 3; POS: 52,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4358] Attacker: [DIR: 3; POS: 24,80]; Defender #0: [DIR: 3; POS: 51,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4359] Attacker: [DIR: 3; POS: 23,80]; Defender #0: [DIR: 3; POS: 50,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4360] Attacker: [DIR: 3; POS: 22,80]; Defender #0: [DIR: 3; POS: 49,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4361] Attacker: [DIR: 3; POS: 21,80]; Defender #0: [DIR: 3; POS: 48,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4362] Attacker: [DIR: 3; POS: 20,80]; Defender #0: [DIR: 3; POS: 47,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4363] Attacker: [DIR: 3; POS: 19,80]; Defender #0: [DIR: 3; POS: 46,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4364] Attacker: [DIR: 3; POS: 18,80]; Defender #0: [DIR: 3; POS: 45,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4365] Attacker: [DIR: 3; POS: 17,80]; Defender #0: [DIR: 3; POS: 44,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4366] Attacker: [DIR: 3; POS: 16,80]; Defender #0: [DIR: 3; POS: 43,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4367] Attacker: [DIR: 3; POS: 15,80]; Defender #0: [DIR: 3; POS: 42,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4368] Attacker: [DIR: 3; POS: 14,80]; Defender #0: [DIR: 3; POS: 41,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4369] Attacker: [DIR: 3; POS: 13,80]; Defender #0: [DIR: 3; POS: 40,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4370] Attacker: [DIR: 2; POS: 12,80]; Defender #0: [DIR: 3; POS: 39,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4371] Attacker: [DIR: 2; POS: 12,81]; Defender #0: [DIR: 3; POS: 38,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4372] Attacker: [DIR: 2; POS: 12,82]; Defender #0: [DIR: 3; POS: 37,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4373] Attacker: [DIR: 2; POS: 12,83]; Defender #0: [DIR: 2; POS: 36,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4374] Attacker: [DIR: 2; POS: 12,84]; Defender #0: [DIR: 2; POS: 36,45]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4375] Attacker: [DIR: 2; POS: 12,85]; Defender #0: [DIR: 2; POS: 36,46]; Defender #1: [DIR: 1; POS: 54,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4376] Attacker: [DIR: 2; POS: 12,86]; Defender #0: [DIR: 2; POS: 36,47]; Defender #1: [DIR: 1; POS: 55,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4377] Attacker: [DIR: 2; POS: 12,87]; Defender #0: [DIR: 2; POS: 36,48]; Defender #1: [DIR: 1; POS: 56,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4378] Attacker: [DIR: 2; POS: 12,88]; Defender #0: [DIR: 2; POS: 36,49]; Defender #1: [DIR: 1; POS: 57,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4379] Attacker: [DIR: 2; POS: 12,89]; Defender #0: [DIR: 2; POS: 36,50]; Defender #1: [DIR: 1; POS: 58,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4380] Attacker: [DIR: 2; POS: 12,90]; Defender #0: [DIR: 2; POS: 36,51]; Defender #1: [DIR: 1; POS: 59,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4381] Attacker: [DIR: 2; POS: 12,91]; Defender #0: [DIR: 2; POS: 36,52]; Defender #1: [DIR: 1; POS: 60,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4382] Attacker: [DIR: 3; POS: 12,92]; Defender #0: [DIR: 2; POS: 36,53]; Defender #1: [DIR: 1; POS: 61,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4383] Attacker: [DIR: 3; POS: 11,92]; Defender #0: [DIR: 2; POS: 36,54]; Defender #1: [DIR: 1; POS: 62,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4384] Attacker: [DIR: 3; POS: 10,92]; Defender #0: [DIR: 2; POS: 36,55]; Defender #1: [DIR: 1; POS: 63,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4385] Attacker: [DIR: 3; POS: 9,92]; Defender #0: [DIR: 3; POS: 36,56]; Defender #1: [DIR: 1; POS: 64,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4386] Attacker: [DIR: 3; POS: 8,92]; Defender #0: [DIR: 3; POS: 35,56]; Defender #1: [DIR: 1; POS: 65,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4387] Attacker: [DIR: 3; POS: 7,92]; Defender #0: [DIR: 3; POS: 34,56]; Defender #1: [DIR: 1; POS: 66,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4388] Attacker: [DIR: 3; POS: 6,92]; Defender #0: [DIR: 3; POS: 33,56]; Defender #1: [DIR: 1; POS: 67,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4389] Attacker: [DIR: 3; POS: 5,92]; Defender #0: [DIR: 3; POS: 32,56]; Defender #1: [DIR: 1; POS: 68,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4390] Attacker: [DIR: 2; POS: 4,92]; Defender #0: [DIR: 3; POS: 31,56]; Defender #1: [DIR: 1; POS: 69,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4391] Attacker: [DIR: 2; POS: 4,93]; Defender #0: [DIR: 3; POS: 30,56]; Defender #1: [DIR: 1; POS: 70,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4392] Attacker: [DIR: 2; POS: 4,94]; Defender #0: [DIR: 3; POS: 29,56]; Defender #1: [DIR: 1; POS: 71,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4393] Attacker: [DIR: 2; POS: 4,95]; Defender #0: [DIR: 3; POS: 28,56]; Defender #1: [DIR: 1; POS: 72,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4394] Attacker: [DIR: 2; POS: 4,96]; Defender #0: [DIR: 3; POS: 27,56]; Defender #1: [DIR: 1; POS: 73,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4395] Attacker: [DIR: 2; POS: 4,97]; Defender #0: [DIR: 3; POS: 26,56]; Defender #1: [DIR: 1; POS: 74,44]; Defender #2: [DIR: 3; POS: 54,44]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4396] Attacker: [DIR: 2; POS: 4,98]; Defender #0: [DIR: 3; POS: 25,56]; Defender #1: [DIR: 1; POS: 75,44]; Defender #2: [DIR: 3; POS: 53,44]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4397] Attacker: [DIR: 2; POS: 4,99]; Defender #0: [DIR: 2; POS: 24,56]; Defender #1: [DIR: 1; POS: 76,44]; Defender #2: [DIR: 3; POS: 52,44]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4398] Attacker: [DIR: 2; POS: 4,100]; Defender #0: [DIR: 2; POS: 24,57]; Defender #1: [DIR: 1; POS: 77,44]; Defender #2: [DIR: 3; POS: 51,44]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4399] Attacker: [DIR: 2; POS: 4,101]; Defender #0: [DIR: 2; POS: 24,58]; Defender #1: [DIR: 1; POS: 78,44]; Defender #2: [DIR: 3; POS: 50,44]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4400] Attacker: [DIR: 2; POS: 4,102]; Defender #0: [DIR: 2; POS: 24,59]; Defender #1: [DIR: 1; POS: 79,44]; Defender #2: [DIR: 3; POS: 49,44]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4401] Attacker: [DIR: 2; POS: 4,103]; Defender #0: [DIR: 2; POS: 24,60]; Defender #1: [DIR: 1; POS: 80,44]; Defender #2: [DIR: 3; POS: 48,44]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4402] Attacker: [DIR: 2; POS: 4,104]; Defender #0: [DIR: 2; POS: 24,61]; Defender #1: [DIR: 1; POS: 81,44]; Defender #2: [DIR: 3; POS: 47,44]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4403] Attacker: [DIR: 2; POS: 4,105]; Defender #0: [DIR: 2; POS: 24,62]; Defender #1: [DIR: 1; POS: 82,44]; Defender #2: [DIR: 3; POS: 46,44]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4404] Attacker: [DIR: 2; POS: 4,106]; Defender #0: [DIR: 2; POS: 24,63]; Defender #1: [DIR: 1; POS: 83,44]; Defender #2: [DIR: 3; POS: 45,44]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4405] Attacker: [DIR: 2; POS: 4,107]; Defender #0: [DIR: 2; POS: 24,64]; Defender #1: [DIR: 1; POS: 84,44]; Defender #2: [DIR: 3; POS: 44,44]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4406] Attacker: [DIR: 2; POS: 4,108]; Defender #0: [DIR: 2; POS: 24,65]; Defender #1: [DIR: 1; POS: 85,44]; Defender #2: [DIR: 3; POS: 43,44]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4407] Attacker: [DIR: 2; POS: 4,109]; Defender #0: [DIR: 2; POS: 24,66]; Defender #1: [DIR: 1; POS: 86,44]; Defender #2: [DIR: 3; POS: 42,44]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #4408] Attacker: [DIR: 2; POS: 4,110]; Defender #0: [DIR: 2; POS: 24,67]; Defender #1: [DIR: 1; POS: 87,44]; Defender #2: [DIR: 3; POS: 41,44]; Defender #3: [DIR: -1; POS: 50,56]; 
